LW;105.0;2.85;101.33000183105469;April 19, 2024;0.23742415968083272;35.96%;-1000000;
MKC;70.0;1.5;67.9800033569336;April 19, 2024;0.23976223921638612;29.52%;-1000000;
FOXA;30.0;0.55;29.31999969482422;April 12, 2024;0.23536896190675902;28.03%;30.399999618530273;Green
GL;120.0;2.05;115.98999786376953;April 19, 2024;0.16751195457872248;30.20%;-1000000;
REG;60.0;0.95;59.2599983215332;April 19, 2024;0.2133524912683922;23.05%;-1000000;
C;60.0;0.79;57.09000015258789;April 12, 2024;0.22841785385138913;33.15%;57.02000045776367;Green
EVRG;52.5;0.65;50.939998626708984;April 19, 2024;0.20333983774825667;21.22%;-1000000;
PCG;17.0;0.05;16.170000076293945;April 12, 2024;0.20506529135699536;22.85%;16.030000686645508;Blue
