FOXA;30.0;0.6;29.790000915527344;March 28, 2024;0.23517943484159273;23.83%;31.030000686645508;Green
COO;97.5;1.3;93.5999984741211;March 15, 2024;0.22900463930043918;39.11%;100.41999816894531;Green
KR;52.0;0.64;49.61000061035156;March 28, 2024;0.1917314578812272;29.25%;57.81999969482422;Green
CAH;113.0;1.35;111.9800033569336;March 28, 2024;0.20857883666460858;23.18%;111.25;Green
GIS;67.0;0.75;64.18000030517578;March 28, 2024;0.1763302154869933;26.37%;70.55999755859375;Green
CPB;45.0;0.45;42.63999938964844;March 28, 2024;0.2183285354171592;29.05%;44.41999816894531;Blue
XEL;55.0;0.55;52.689998626708984;March 15, 2024;0.21211711528039998;32.81%;52.27000045776367;Green
CAG;29.0;0.25;28.079999923706055;March 28, 2024;0.19422608346211928;22.36%;29.549999237060547;Green
PFE;28.0;0.13;26.559999465942383;March 28, 2024;0.2316879407927508;25.78%;27.549999237060547;Green
